alert_id,company_id,group_id,event,severity,direction,month_detected,month_evident,lead_time_months,trigger_signal,score_before,score_after,status,message
ALERT_00111,COMP_0215,GROUP_0070,regime_improving,review,up,2025-08,,,P1,57.6631288833,63.2112255742,resolved,"mejora confirmada dos meses seguidos: el score sube 5,5 puntos desde 2025-05: de 57,7 a 63,2 (sana)."
ALERT_00112,COMP_0228,GROUP_0081,regime_improving,watch,up,2025-08,,,D3,40.8784911876,45.4744244739,resolved,"mejora confirmada dos meses seguidos: el score sube 4,6 puntos desde 2025-05: de 40,9 a 45,5 (vigilar)."
ALERT_00113,COMP_0258,GROUP_0078,regime_improving,review,up,2025-08,,,P5,47.1645040889,52.9495392032,resolved,"mejora confirmada dos meses seguidos: el score sube 5,8 puntos desde 2025-05: de 47,2 a 52,9 (vigilar)."
ALERT_00114,COMP_0362,GROUP_0142,regime_improving,watch,up,2025-08,,,A1,51.435905951,54.6341372529,resolved,"mejora confirmada dos meses seguidos: el score sube 3,2 puntos desde 2025-05: de 51,4 a 54,6 (vigilar)."
ALERT_00115,COMP_0405,GROUP_0035,regime_improving,watch,up,2025-08,,,L1,79.5494208957,84.1892877383,resolved,"mejora confirmada dos meses seguidos: el score sube 4,6 puntos desde 2025-05: de 79,5 a 84,2 (excepcionalmente solida)."
ALERT_00116,COMP_0423,GROUP_0162,regime_deteriorating,review,down,2025-08,2025-09,1,P2,51.3440160763,41.1923113828,resolved,"deterioro confirmado dos meses seguidos: el score cae 10,2 puntos desde 2025-06: de 51,3 a 41,2 (vigilar)."
ALERT_00117,COMP_0496,GROUP_0137,level_shift_down,review,down,2025-08,,,D2,54.1748770247,38.9273799089,resolved,"escalon a la baja en el nivel del score: el nivel cae 15,2 puntos: mediana de los 3 ultimos meses 38,9 frente a 54,2 de los 6 anteriores (tension)."
ALERT_00118,COMP_0578,GROUP_0162,level_shift_down,review,down,2025-08,,,A2,53.562168558,42.5725630674,resolved,"escalon a la baja en el nivel del score: el nivel cae 11,0 puntos: mediana de los 3 ultimos meses 42,6 frente a 53,6 de los 6 anteriores (tension)."
ALERT_00119,COMP_0612,GROUP_0218,regime_improving,watch,up,2025-08,,,A2,68.8516161541,71.1313148026,resolved,"mejora confirmada dos meses seguidos: el score sube 2,3 puntos desde 2025-06: de 68,9 a 71,1 (sana)."
ALERT_00120,COMP_0615,GROUP_0079,regime_improving,review,up,2025-08,,,L1,64.6409870004,79.8274142933,resolved,"mejora confirmada dos meses seguidos: el score sube 15,2 puntos desde 2025-05: de 64,6 a 79,8 (sana)."
ALERT_00121,COMP_0657,GROUP_0222,regime_deteriorating,watch,down,2025-08,,,A2,48.4055268198,44.54142747,open,"deterioro confirmado dos meses seguidos: el score cae 3,9 puntos desde 2025-05: de 48,4 a 44,5 (vigilar)."
ALERT_00122,COMP_0658,GROUP_0132,regime_improving,watch,up,2025-08,,,C3,68.4856340922,69.5578385349,resolved,"mejora confirmada dos meses seguidos: el score sube 1,1 puntos desde 2025-05: de 68,5 a 69,6 (sana)."
ALERT_00123,COMP_0712,GROUP_0155,regime_improving,watch,up,2025-08,,,L3,59.282872313,63.3087617,resolved,"mejora confirmada dos meses seguidos: el score sube 4,0 puntos desde 2025-06: de 59,3 a 63,3 (sana)."
ALERT_00124,COMP_0732,GROUP_0022,level_shift_down,review,down,2025-08,,,L5,74.4761214586,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 34,5 puntos: mediana de los 3 ultimos meses 40,0 frente a 74,5 de los 6 anteriores (vigilar)."
ALERT_00125,COMP_0786,GROUP_0017,regime_deteriorating,review,down,2025-08,2025-09,1,D2,74.1046681476,61.6292589036,resolved,"deterioro confirmado dos meses seguidos: el score cae 12,5 puntos desde 2025-05: de 74,1 a 61,6 (sana)."
ALERT_00126,COMP_0809,GROUP_0250,regime_deteriorating,review,down,2025-08,,,P1,64.4888537863,59.1609821642,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,3 puntos desde 2025-05: de 64,5 a 59,2 (vigilar)."
ALERT_00127,COMP_0842,GROUP_0053,regime_improving,watch,up,2025-08,,,L1,70.0515442792,71.8747424178,resolved,"mejora confirmada dos meses seguidos: el score sube 1,8 puntos desde 2025-05: de 70,1 a 71,9 (sana)."
ALERT_00128,COMP_0844,GROUP_0088,regime_deteriorating,watch,down,2025-08,,,D3,71.1069260472,66.4641329946,open,"deterioro confirmado dos meses seguidos: el score cae 4,6 puntos desde 2025-05: de 71,1 a 66,5 (sana)."
ALERT_00129,COMP_0875,GROUP_0141,regime_improving,review,up,2025-08,,,L1,86.2875938429,93.3606516112,resolved,"mejora confirmada dos meses seguidos: el score sube 7,1 puntos desde 2025-05: de 86,3 a 93,4 (excepcionalmente solida)."
ALERT_00130,COMP_0945,GROUP_0162,level_shift_up,watch,up,2025-08,,,L1,59.3134296169,70.8279102499,resolved,"escalon al alza en el nivel del score: el nivel sube 11,5 puntos: mediana de los 3 ultimos meses 70,8 frente a 59,3 de los 6 anteriores (sana)."
ALERT_00131,COMP_0993,GROUP_0226,cap_DEBTSTOP,urgent,down,2025-08,2025-09,1,DEBTSTOP,62.7950325181,50,resolved,"dos meses sin amortizar deuda que venia pagando: el techo recorta 12,8 puntos, de 62,8 sin techo a 50,0 (vigilar)."
ALERT_00132,COMP_1032,GROUP_0023,regime_deteriorating,review,down,2025-08,,,P2,52.5179680412,35.8604553742,resolved,"deterioro confirmado dos meses seguidos: el score cae 16,7 puntos desde 2025-06: de 52,5 a 35,9 (tension)."
ALERT_00133,COMP_1150,GROUP_0106,level_shift_down,review,down,2025-08,,,L3,35.4987169646,25.9676755175,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 26,0 frente a 35,5 de los 6 anteriores (tension)."
ALERT_00134,COMP_1150,GROUP_0106,regime_deteriorating,review,down,2025-08,,,L3,33.9221016037,21.5150097288,resolved,"deterioro confirmado dos meses seguidos: el score cae 12,4 puntos desde 2025-05: de 33,9 a 21,5 (tension)."
ALERT_00135,COMP_1155,GROUP_0150,level_shift_down,review,down,2025-08,,,P1,51.3891104213,34.9125101075,resolved,"escalon a la baja en el nivel del score: el nivel cae 16,5 puntos: mediana de los 3 ultimos meses 34,9 frente a 51,4 de los 6 anteriores (tension)."
ALERT_00136,COMP_1160,GROUP_0158,regime_deteriorating,review,down,2025-08,2025-09,1,A2,71.7294532435,61.412059048,open,"deterioro confirmado dos meses seguidos: el score cae 10,3 puntos desde 2025-05: de 71,7 a 61,4 (sana)."
ALERT_00137,COMP_1170,GROUP_0090,regime_deteriorating,review,down,2025-08,2025-12,4,P1,46.8588421155,39.9639068926,open,"deterioro confirmado dos meses seguidos: el score cae 6,9 puntos desde 2025-05: de 46,9 a 40,0 (tension)."
ALERT_00138,COMP_1173,GROUP_0202,level_shift_up,watch,up,2025-08,,,P1,72.4920632105,84.3116609555,resolved,"escalon al alza en el nivel del score: el nivel sube 11,8 puntos: mediana de los 3 ultimos meses 84,3 frente a 72,5 de los 6 anteriores (excepcionalmente solida)."
ALERT_00139,COMP_0047,GROUP_0018,regime_deteriorating,review,down,2025-09,,,D4,80.3675929659,71.3601572917,resolved,"deterioro confirmado dos meses seguidos: el score cae 9,0 puntos desde 2025-06: de 80,4 a 71,4 (sana)."
ALERT_00140,COMP_0160,GROUP_0106,level_shift_down,review,down,2025-09,,,A1,87.9711724075,78.507227474,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 78,5 frente a 88,0 de los 6 anteriores (sana)."
ALERT_00141,COMP_0191,GROUP_0132,level_shift_up,watch,up,2025-09,,,A1,49.9925268074,59.6167532335,resolved,"escalon al alza en el nivel del score: el nivel sube 9,6 puntos: mediana de los 3 ultimos meses 59,6 frente a 50,0 de los 6 anteriores (vigilar)."
ALERT_00142,COMP_0191,GROUP_0132,regime_improving,review,up,2025-09,,,A1,52.5149807214,59.6167532335,resolved,"mejora confirmada dos meses seguidos: el score sube 7,1 puntos desde 2025-06: de 52,5 a 59,6 (vigilar)."
ALERT_00143,COMP_0231,GROUP_0108,regime_deteriorating,watch,down,2025-09,,,D4,89.1125986868,85.9014466564,open,"deterioro confirmado dos meses seguidos: el score cae 3,2 puntos desde 2025-06: de 89,1 a 85,9 (excepcionalmente solida)."
ALERT_00144,COMP_0321,GROUP_0159,regime_improving,watch,up,2025-09,,,D1,48.2104678354,52.1753723169,resolved,"mejora confirmada dos meses seguidos: el score sube 4,0 puntos desde 2025-06: de 48,2 a 52,2 (vigilar)."
ALERT_00145,COMP_0325,GROUP_0101,cap_NEGCASH,urgent,down,2025-09,2025-10,1,NEGCASH,60.8032879488,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 20,8 puntos, de 60,8 sin techo a 40,0 (vigilar)."
ALERT_00146,COMP_0359,GROUP_0110,regime_deteriorating,watch,down,2025-09,,,L3,57.5125927997,55.813192499,resolved,"deterioro confirmado dos meses seguidos: el score cae 1,7 puntos desde 2025-06: de 57,5 a 55,8 (vigilar)."
ALERT_00147,COMP_0380,GROUP_0059,regime_improving,review,up,2025-09,,,P1,59.3434713408,64.989574291,resolved,"mejora confirmada dos meses seguidos: el score sube 5,6 puntos desde 2025-06: de 59,3 a 65,0 (sana)."
ALERT_00148,COMP_0384,GROUP_0094,regime_deteriorating,review,down,2025-09,2025-12,3,P1,51.4294553563,40.6197835597,open,"deterioro confirmado dos meses seguidos: el score cae 10,8 puntos desde 2025-06: de 51,4 a 40,6 (vigilar)."
ALERT_00149,COMP_0411,GROUP_0158,regime_improving,review,up,2025-09,,,L1,63.3028469444,70.144581912,resolved,"mejora confirmada dos meses seguidos: el score sube 6,8 puntos desde 2025-06: de 63,3 a 70,1 (sana)."
ALERT_00150,COMP_0423,GROUP_0162,level_shift_down,review,down,2025-09,,,P2,52.8926035462,41.1923113828,resolved,"escalon a la baja en el nivel del score: el nivel cae 11,7 puntos: mediana de los 3 ultimos meses 41,2 frente a 52,9 de los 6 anteriores (tension)."
ALERT_00151,COMP_0453,GROUP_0023,level_shift_up,watch,up,2025-09,,,P1,67.6163594049,75.7526270252,resolved,"escalon al alza en el nivel del score: el nivel sube 8,1 puntos: mediana de los 3 ultimos meses 75,8 frente a 67,6 de los 6 anteriores (sana)."
ALERT_00152,COMP_0453,GROUP_0023,regime_improving,review,up,2025-09,,,P1,71.9863298183,78.6423614518,resolved,"mejora confirmada dos meses seguidos: el score sube 6,7 puntos desde 2025-07: de 72,0 a 78,6 (sana)."
ALERT_00153,COMP_0474,GROUP_0141,level_shift_up,watch,up,2025-09,,,L3,63.2938134367,74.8808357021,resolved,"escalon al alza en el nivel del score: el nivel sube 11,6 puntos: mediana de los 3 ultimos meses 74,9 frente a 63,3 de los 6 anteriores (sana)."
ALERT_00154,COMP_0480,GROUP_0112,regime_deteriorating,watch,down,2025-09,,,L3,75.9563483318,73.0732383083,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,9 puntos desde 2025-06: de 76,0 a 73,1 (sana)."
ALERT_00155,COMP_0547,GROUP_0023,regime_improving,watch,up,2025-09,,,C1,67.379489815,69.7013161366,resolved,"mejora confirmada dos meses seguidos: el score sube 2,3 puntos desde 2025-07: de 67,4 a 69,7 (sana)."
ALERT_00156,COMP_0553,GROUP_0217,regime_improving,watch,up,2025-09,,,A3,60.0485892765,62.4433036926,resolved,"mejora confirmada dos meses seguidos: el score sube 2,4 puntos desde 2025-06: de 60,0 a 62,4 (sana)."
ALERT_00157,COMP_0555,GROUP_0106,regime_improving,watch,up,2025-09,,,L3,51.7674428487,54.1885480043,resolved,"mejora confirmada dos meses seguidos: el score sube 2,4 puntos desde 2025-06: de 51,8 a 54,2 (vigilar)."
ALERT_00158,COMP_0636,GROUP_0037,regime_improving,review,up,2025-09,,,L1,65.4962797358,75.3958592399,resolved,"mejora confirmada dos meses seguidos: el score sube 9,9 puntos desde 2025-06: de 65,5 a 75,4 (sana)."
ALERT_00159,COMP_0659,GROUP_0035,level_shift_up,watch,up,2025-09,,,D1,50.9108841853,59.0607699346,resolved,"escalon al alza en el nivel del score: el nivel sube 8,1 puntos: mediana de los 3 ultimos meses 59,1 frente a 50,9 de los 6 anteriores (vigilar)."
ALERT_00160,COMP_0733,GROUP_0129,level_shift_down,review,down,2025-09,,,A2,72.1442448011,59.4222626718,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,7 puntos: mediana de los 3 ultimos meses 59,4 frente a 72,1 de los 6 anteriores (vigilar)."
ALERT_00161,COMP_0733,GROUP_0129,regime_deteriorating,review,down,2025-09,,,A2,69.8313212618,59.4222626718,resolved,"deterioro confirmado dos meses seguidos: el score cae 10,4 puntos desde 2025-06: de 69,8 a 59,4 (vigilar)."
ALERT_00162,COMP_0778,GROUP_0238,regime_improving,watch,up,2025-09,,,L2,56.5577096856,60.228533297,resolved,"mejora confirmada dos meses seguidos: el score sube 3,7 puntos desde 2025-06: de 56,6 a 60,2 (sana)."
ALERT_00163,COMP_0827,GROUP_0078,cap_NEGCASH,urgent,down,2025-09,2025-10,1,NEGCASH,57.0522748537,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 17,1 puntos, de 57,1 sin techo a 40,0 (vigilar)."
ALERT_00164,COMP_0890,GROUP_0245,regime_deteriorating,watch,down,2025-09,,,D4,85.5952569841,82.4849244191,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,1 puntos desde 2025-06: de 85,6 a 82,5 (excepcionalmente solida)."
ALERT_00165,COMP_0908,GROUP_0022,level_shift_down,review,down,2025-09,,,A1,39.5835946414,26.1466904824,resolved,"escalon a la baja en el nivel del score: el nivel cae 13,4 puntos: mediana de los 3 ultimos meses 26,1 frente a 39,6 de los 6 anteriores (tension)."
ALERT_00166,COMP_0913,GROUP_0108,regime_deteriorating,watch,down,2025-09,,,P3,77.9585015694,73.94092572,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,0 puntos desde 2025-06: de 78,0 a 73,9 (sana)."
ALERT_00167,COMP_0945,GROUP_0162,regime_improving,review,up,2025-09,,,L1,64.2697379264,72.1113473618,resolved,"mejora confirmada dos meses seguidos: el score sube 7,8 puntos desde 2025-06: de 64,3 a 72,1 (sana)."
ALERT_00168,COMP_0993,GROUP_0226,level_shift_down,review,down,2025-09,,,D2,60.7265509023,50,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,7 puntos: mediana de los 3 ultimos meses 50,0 frente a 60,7 de los 6 anteriores (vigilar)."
ALERT_00169,COMP_1032,GROUP_0023,level_shift_down,review,down,2025-09,,,P2,53.597861761,36.9501254463,resolved,"escalon a la baja en el nivel del score: el nivel cae 16,6 puntos: mediana de los 3 ultimos meses 37,0 frente a 53,6 de los 6 anteriores (tension)."
ALERT_00170,COMP_1155,GROUP_0150,regime_deteriorating,review,down,2025-09,,,P1,44.7388070636,36.0442996482,resolved,"deterioro confirmado dos meses seguidos: el score cae 8,7 puntos desde 2025-06: de 44,7 a 36,0 (tension)."
ALERT_00171,COMP_1160,GROUP_0158,level_shift_down,review,down,2025-09,,,A2,71.8839311603,61.412059048,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,5 puntos: mediana de los 3 ultimos meses 61,4 frente a 71,9 de los 6 anteriores (vigilar)."
ALERT_00172,COMP_1178,GROUP_0159,regime_deteriorating,watch,down,2025-09,,,L1,52.7713086995,48.8601323015,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,9 puntos desde 2025-06: de 52,8 a 48,9 (vigilar)."
ALERT_00173,COMP_1188,GROUP_0004,level_shift_down,review,down,2025-09,2026-02,5,L3,72.515655559,62.7389450575,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,8 puntos: mediana de los 3 ultimos meses 62,7 frente a 72,5 de los 6 anteriores (sana)."
ALERT_00174,COMP_1199,GROUP_0016,regime_deteriorating,watch,down,2025-09,,,L3,41.67448484,38.3236412299,open,"deterioro confirmado dos meses seguidos: el score cae 3,4 puntos desde 2025-06: de 41,7 a 38,3 (tension)."
ALERT_00175,COMP_1206,GROUP_0084,regime_deteriorating,watch,down,2025-09,,,L4,72.9367544768,69.4054968758,open,"deterioro confirmado dos meses seguidos: el score cae 3,5 puntos desde 2025-06: de 72,9 a 69,4 (sana)."
ALERT_00176,COMP_1256,GROUP_0079,regime_deteriorating,review,down,2025-09,,,L1,66.9726344344,50.9241512545,resolved,"deterioro confirmado dos meses seguidos: el score cae 16,0 puntos desde 2025-06: de 67,0 a 50,9 (vigilar)."
ALERT_00177,COMP_1257,GROUP_0222,regime_deteriorating,watch,down,2025-09,,,P1,59.0298275184,55.3351395349,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,7 puntos desde 2025-08: de 59,0 a 55,3 (vigilar)."
ALERT_00178,COMP_1277,GROUP_0200,level_shift_up,watch,up,2025-09,,,L3,69.0459046553,79.1919277816,resolved,"escalon al alza en el nivel del score: el nivel sube 10,1 puntos: mediana de los 3 ultimos meses 79,2 frente a 69,0 de los 6 anteriores (excepcionalmente solida)."
ALERT_00179,COMP_0032,GROUP_0094,level_shift_down,review,down,2025-10,,,P1,81.1571140408,68.6439953111,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,5 puntos: mediana de los 3 ultimos meses 68,6 frente a 81,2 de los 6 anteriores (sana)."
ALERT_00180,COMP_0047,GROUP_0018,level_shift_down,review,down,2025-10,2026-04,6,D4,80.3591543229,72.1487880898,open,"escalon a la baja en el nivel del score: el nivel cae 8,2 puntos: mediana de los 3 ultimos meses 72,1 frente a 80,4 de los 6 anteriores (sana)."
ALERT_00181,COMP_0076,GROUP_0146,regime_improving,watch,up,2025-10,,,L2,68.4468657406,71.1749113176,resolved,"mejora confirmada dos meses seguidos: el score sube 2,7 puntos desde 2025-08: de 68,4 a 71,2 (sana)."
ALERT_00182,COMP_0136,GROUP_0142,level_shift_down,review,down,2025-10,,,P1,37.9385074432,23.3538285464,resolved,"escalon a la baja en el nivel del score: el nivel cae 14,6 puntos: mediana de los 3 ultimos meses 23,4 frente a 37,9 de los 6 anteriores (tension)."
ALERT_00183,COMP_0180,GROUP_0055,regime_deteriorating,watch,down,2025-10,,,D2,93.4617277422,91.3063622465,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,2 puntos desde 2025-07: de 93,5 a 91,3 (excepcionalmente solida)."
ALERT_00184,COMP_0248,GROUP_0095,regime_deteriorating,watch,down,2025-10,,,D2,88.7716229892,85.7856469753,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,0 puntos desde 2025-07: de 88,8 a 85,8 (excepcionalmente solida)."
ALERT_00185,COMP_0257,GROUP_0023,level_shift_down,review,down,2025-10,2025-11,1,L3,55.2928908694,44.764873756,open,"escalon a la baja en el nivel del score: el nivel cae 10,5 puntos: mediana de los 3 ultimos meses 44,8 frente a 55,3 de los 6 anteriores (vigilar)."
ALERT_00186,COMP_0325,GROUP_0101,level_shift_down,review,down,2025-10,2025-11,1,L3,60.5885182894,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 20,6 puntos: mediana de los 3 ultimos meses 40,0 frente a 60,6 de los 6 anteriores (vigilar)."
ALERT_00187,COMP_0392,GROUP_0222,level_shift_up,watch,up,2025-10,,,P1,52.67821549,63.5390857429,resolved,"escalon al alza en el nivel del score: el nivel sube 10,9 puntos: mediana de los 3 ultimos meses 63,5 frente a 52,7 de los 6 anteriores (sana)."
ALERT_00188,COMP_0414,GROUP_0217,level_shift_down,review,down,2025-10,,,P3,78.815787428,64.9316570746,resolved,"escalon a la baja en el nivel del score: el nivel cae 13,9 puntos: mediana de los 3 ultimos meses 64,9 frente a 78,8 de los 6 anteriores (sana)."
ALERT_00189,COMP_0414,GROUP_0217,regime_deteriorating,review,down,2025-10,,,P3,75.312422567,60.2822126335,resolved,"deterioro confirmado dos meses seguidos: el score cae 15,0 puntos desde 2025-07: de 75,3 a 60,3 (sana)."
ALERT_00190,COMP_0438,GROUP_0150,regime_deteriorating,watch,down,2025-10,,,P1,46.8498282933,44.4122441643,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,4 puntos desde 2025-07: de 46,8 a 44,4 (vigilar)."
ALERT_00191,COMP_0474,GROUP_0141,regime_improving,watch,up,2025-10,,,L3,71.1139476247,75.0153402652,resolved,"mejora confirmada dos meses seguidos: el score sube 3,9 puntos desde 2025-07: de 71,1 a 75,0 (sana)."
ALERT_00192,COMP_0476,GROUP_0111,level_shift_down,review,down,2025-10,,,P1,60.0340328301,51.2741229667,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,8 puntos: mediana de los 3 ultimos meses 51,3 frente a 60,0 de los 6 anteriores (vigilar)."
ALERT_00193,COMP_0512,GROUP_0217,level_shift_down,review,down,2025-10,,,D4,71.0630771548,56.8552456872,resolved,"escalon a la baja en el nivel del score: el nivel cae 14,2 puntos: mediana de los 3 ultimos meses 56,9 frente a 71,1 de los 6 anteriores (vigilar)."
