group_id,month,score,band,regime,delta_1m,delta_3m,outlook_6m,outlook_low,outlook_high,confidence,n_companies_scored,dispersion,weakest_company,weakest_score,strongest_company,intragroup_dependency_max
GROUP_0013,2024-12,72.7097619892,healthy,stable,-4.02615007778,20.1152858225,93.1800829812,83.7740423689,100,0.311131220417,10,40.9341555921,COMP_0504,45.8017637285,COMP_0959,0.416940159068
GROUP_0013,2025-01,75.8675669487,healthy,stable,3.15780495957,0.454136467255,87.2922976386,77.8862570263,96.6983382509,0.311131220417,10,40.8424888213,COMP_0973,46.456737845,COMP_0959,0.470971357096
GROUP_0013,2025-02,74.7066075947,healthy,stable,-1.16095935402,-2.02930447222,79.7985638889,70.3925232766,89.2046045012,0.317544896828,10,42.8133221089,COMP_0504,46.3538099211,COMP_0959,0.466941358393
GROUP_0013,2025-03,73.7199014305,healthy,stable,-0.98670616427,1.01013944128,71.505621379,62.0995807667,80.9116619913,0.54447963573,10,41.4597576239,COMP_0504,44.9471462683,COMP_0959,0.43941714894
GROUP_0013,2025-04,72.6907175544,healthy,stable,-1.02918387609,-3.17684939437,68.5646191515,59.1585785393,77.9706597638,0.54447963573,10,47.1827075363,COMP_0973,44.7498522273,COMP_0959,0.401426099141
GROUP_0013,2025-05,73.5803864854,healthy,stable,0.88966893103,-1.12622110933,71.6658105995,62.2597699873,81.0718512118,0.54447963573,10,48.6976351495,COMP_0504,46.681736735,COMP_0959,0.491378128269
GROUP_0013,2025-06,73.9835029652,healthy,stable,0.403116479799,0.263601534743,72.061757702,62.6557170897,81.4677983143,0.54447963573,10,47.8226104949,COMP_0504,47.9391710001,COMP_0959,0.477224770672
GROUP_0013,2025-07,71.5965400704,healthy,stable,-2.38696289475,-1.09417748392,69.6819641846,60.2759235723,79.0880047969,0.54447963573,10,50.342695868,COMP_0504,44.1332059631,COMP_0959,0.373615218021
GROUP_0013,2025-08,70.5341882139,healthy,stable,-1.06235185654,-3.04619827149,67.7846133048,58.3785726925,77.1906539171,0.548335203229,11,46.6899347866,COMP_0504,45.7408421303,COMP_0959,0.523602144239
GROUP_0013,2025-09,66.7217142315,healthy,shock_pending,-3.81247398243,-7.26178873372,61.3037197631,51.8976791508,70.7097603754,0.699366221935,11,54.3291375629,COMP_0504,42.0773167005,COMP_0959,0.539584733216
GROUP_0013,2025-10,39.2992449993,stress,shock_pending,-27.4224692322,-32.2972950712,26.954204152,17.5481635397,36.3602447642,0.381957637845,12,63.7931229999,COMP_1244,31.9057762138,COMP_0959,0.501443008696
GROUP_0013,2025-11,37.7807840195,stress,stable,-1.51846097976,-32.7534041944,0.854010694914,0,10.2600513072,0.381957637845,12,61.7816703996,COMP_1244,31.1553287043,COMP_0959,0.451847835795
GROUP_0013,2025-12,36.056122732,stress,stable,-1.72466128748,-30.6655914994,0,0,2.34707437938,0.381957637845,12,67.5848322511,COMP_1244,29.0637126028,COMP_0959,0.453894747968
GROUP_0013,2026-01,37.2865540005,stress,stable,1.23043126847,-2.01269099877,3.37396710283,0,12.7800077151,0.382035019406,12,64.7927456142,COMP_1244,30.0330058227,COMP_0959,0.368666309429
GROUP_0013,2026-02,39.0714874978,stress,stable,1.78493349726,1.29070347825,31.327336501,21.9212958887,40.7333771132,0.38245968777,12,64.4461561192,COMP_1244,32.5387662501,COMP_0959,0.341292670171
GROUP_0013,2026-03,40.3816745342,watch,shock_pending,1.31018703643,4.32555180216,42.5758704472,33.1698298349,51.9819110595,0.579584431258,12,58.9821865922,COMP_1244,34.4280540743,COMP_0959,0.360374007466
GROUP_0013,2026-04,39.3808909339,stress,shock_pending,-1.00078360034,2.09433693335,42.9412637205,33.5352231083,52.3473043328,0.579584431258,12,60.047043387,COMP_1244,34.2227003439,COMP_0959,0.465039950709
GROUP_0013,2026-05,39.5270867514,stress,stable,0.146195817539,0.455599253632,43.0874595381,33.6814189258,52.4935001504,0.579584431258,12,62.961401668,COMP_1244,34.1379235017,COMP_0959,0.416691837081
GROUP_0013,2026-06,36.3417789035,stress,stable,-3.18530784789,-4.03989563069,37.0873775729,27.6813369607,46.4934181852,0.579584431258,12,60.8963991156,COMP_1244,29.871994518,COMP_0959,0.418869412338
GROUP_0013,2026-07,40.5031070639,watch,stable,4.16132816042,1.12221613006,41.2487057334,31.8426651211,50.6547463457,0.579636018965,12,58.6603746583,COMP_1244,34.8270416923,COMP_0959,0.397675028186
GROUP_0013,2026-08,41.17909974,watch,stable,0.675992676039,1.65201298857,41.9924734498,32.5864328376,51.3985140621,0.579636018965,12,59.6860684275,COMP_1244,36.0685424809,COMP_0959,0.39364466695
GROUP_0014,2024-09,69.425462126,healthy,warmup,,,69.425462126,60.0194215137,78.8315027383,0.323111111111,1,0,COMP_0832,69.425462126,COMP_0832,
GROUP_0014,2024-10,72.8438009542,healthy,warmup,3.41833882823,,72.8438009542,63.4377603419,82.2498415665,0.323111111111,1,0,COMP_0832,72.8438009542,COMP_0832,
GROUP_0014,2024-11,72.2809758463,healthy,warmup,-0.562825107903,,79.5625358332,70.1564952209,88.9685764455,0.323111111111,1,0,COMP_0832,72.2809758463,COMP_0832,
GROUP_0014,2024-12,73.0195621193,healthy,stable,0.738586273019,3.59409999335,77.9579421099,68.5519014976,87.3639827222,0.323111111111,1,0,COMP_0832,73.0195621193,COMP_0832,
GROUP_0014,2025-01,71.8327340467,healthy,stable,-1.18682807268,-1.01106690756,73.5914653816,64.1854247693,82.9975059939,0.323111111111,1,0,COMP_0832,71.8327340467,COMP_0832,
GROUP_0014,2025-02,73.3177893658,healthy,stable,1.48505531911,1.03681351945,75.0803723488,65.6743317366,84.4864129611,0.565444444444,1,0,COMP_0832,73.3177893658,COMP_0832,
GROUP_0014,2025-03,73.9525069172,healthy,stable,0.634717551447,0.93294479788,75.0833869995,65.6773463872,84.4894276118,0.565444444444,1,0,COMP_0832,73.9525069172,COMP_0832,
GROUP_0014,2025-04,76.8398357127,healthy,stable,2.88732879549,5.00710166604,80.6066257051,71.2005850928,90.0126663174,0.565444444444,1,0,COMP_0832,76.8398357127,COMP_0832,
GROUP_0014,2025-05,70.1501622485,healthy,stable,-6.68967346421,-3.16762711728,71.7361684049,62.3301277926,81.1422090172,0.565444444444,1,0,COMP_0832,70.1501622485,COMP_0832,
GROUP_0014,2025-06,70.5340884243,healthy,stable,0.383926175812,-3.41841849291,69.2094698895,59.8034292772,78.6155105018,0.565444444444,1,0,COMP_0832,70.5340884243,COMP_0832,
GROUP_0014,2025-07,73.4668690946,healthy,stable,2.93278067031,-3.37296661808,72.8476808708,63.4416402585,82.2537214831,0.565444444444,1,0,COMP_0832,73.4668690946,COMP_0832,
GROUP_0014,2025-08,70.1359822305,healthy,stable,-3.33088686409,-0.0141800179658,66.2431270501,56.8370864378,75.6491676624,0.727,1,0,COMP_0832,70.1359822305,COMP_0832,
GROUP_0014,2025-09,71.682468067,healthy,stable,1.54648583643,1.14837964265,70.6672972728,61.2612566605,80.0733378851,0.727,1,0,COMP_0832,71.682468067,COMP_0832,
GROUP_0014,2025-10,76.2595009761,healthy,stable,4.57703290916,2.7926318815,81.0069751747,71.6009345624,90.413015787,0.727,1,0,COMP_0832,76.2595009761,COMP_0832,
GROUP_0014,2025-11,70.1100363744,healthy,stable,-6.14946460171,-0.0259458561127,70.065928419,60.6598878067,79.4719690313,0.727,1,0,COMP_0832,70.1100363744,COMP_0832,
GROUP_0014,2025-12,69.1210091851,healthy,stable,-0.989027189359,-2.5614588819,64.8410474668,55.4350068545,74.2470880791,0.727,1,0,COMP_0832,69.1210091851,COMP_0832,
GROUP_0014,2026-01,71.1455933877,healthy,stable,2.02458420267,-5.1139075884,70.4610781717,61.0550375594,79.867118784,0.727,1,0,COMP_0832,71.1455933877,COMP_0832,
GROUP_0014,2026-02,71.9924758627,healthy,stable,0.846882474948,1.88243948826,71.3079606467,61.9019200344,80.7140012589,0.807777777778,1,0,COMP_0832,71.9924758627,COMP_0832,
GROUP_0014,2026-03,75.1881202365,healthy,stable,3.19564437381,6.06711105143,78.3882673665,68.9822267542,87.7943079788,0.807777777778,1,0,COMP_0832,75.1881202365,COMP_0832,
GROUP_0014,2026-04,55.6043599093,watch,stable,-19.5837603271,-15.5412334784,58.8045070394,49.3984664271,68.2105476517,0.807777777778,1,0,COMP_0832,55.6043599093,COMP_0832,
GROUP_0014,2026-05,53.4898265606,watch,stable,-2.11453334873,-18.5026493021,37.5460202837,28.1399796714,46.952060896,0.807777777778,1,0,COMP_0832,53.4898265606,COMP_0832,
GROUP_0014,2026-06,71.5314866435,healthy,stable,18.0416600829,-3.656633593,65.3152095354,55.9091689231,74.7212501477,0.807777777778,1,0,COMP_0832,71.5314866435,COMP_0832,
GROUP_0014,2026-07,68.6864494664,healthy,stable,-2.84503717709,13.0820895571,62.4701723583,53.064131746,71.8762129706,0.807777777778,1,0,COMP_0832,68.6864494664,COMP_0832,
GROUP_0014,2026-08,73.5222163033,healthy,stable,4.83576683691,20.0323897427,78.5985769359,69.1925363236,88.0046175482,0.807777777778,1,0,COMP_0832,73.5222163033,COMP_0832,
GROUP_0015,2024-09,76.1586071865,healthy,warmup,,,76.1586071865,66.7525665742,85.5646477988,0.313947030746,3,34.5859103677,COMP_0545,57.8241561974,COMP_1210,0.0800653044815
GROUP_0015,2024-10,75.571095298,healthy,warmup,-0.587511888454,,75.571095298,66.1650546858,84.9771359103,0.313947030746,4,44.2797967503,COMP_0475,52.6253175475,COMP_1210,0.123646085864
GROUP_0015,2024-11,73.3357506523,healthy,warmup,-2.23534464578,,66.13746649,56.7314258777,75.5435071022,0.313947030746,4,46.1935041997,COMP_0475,50.9722046775,COMP_1210,0.18257931313
GROUP_0015,2024-12,75.4376437406,healthy,stable,2.1018930883,-0.720963445938,73.326669496,63.9206288837,82.7327101082,0.313947030746,4,44.6833780287,COMP_0475,49.4754244248,COMP_1210,0.226459844299
GROUP_0015,2025-01,73.604453221,healthy,stable,-1.83319051959,-1.96664207707,70.4780247524,61.0719841401,79.8840653647,0.313947030746,4,43.6011534336,COMP_0475,47.3557510966,COMP_1210,0.290452723075
GROUP_0015,2025-02,77.7555983232,healthy,stable,4.15114510219,4.4198476709,77.4152968516,68.0092562393,86.8213374639,0.549407303805,4,37.9974869939,COMP_0475,51.7248345239,COMP_1210,0.235530096576
GROUP_0015,2025-03,73.9192948174,healthy,stable,-3.83630350579,-1.51834892319,74.6044863676,65.1984457553,84.0105269799,0.549407303805,4,33.5490892113,COMP_0475,54.3232478919,COMP_1210,0.192612200004
GROUP_0015,2025-04,73.4357361711,healthy,stable,-0.48355864624,-0.168717049842,73.5377214004,64.1316807881,82.9437620127,0.549407303805,4,36.9229235464,COMP_0475,52.1724100347,COMP_1210,0.18247294646
GROUP_0015,2025-05,73.316846413,healthy,stable,-0.11888975816,-4.43875191019,71.1536331388,61.7475925265,80.5596737511,0.549407303805,4,33.367325307,COMP_0475,53.3669046169,COMP_1210,0.0713819341883
GROUP_0015,2025-06,73.4871205153,healthy,stable,0.17027410231,-0.43217430209,72.8807827487,63.4747421364,82.2868233609,0.549407303805,4,37.6932307527,COMP_0475,51.5810373207,COMP_1210,0.115872579798
GROUP_0015,2025-07,74.4100710906,healthy,stable,0.922950575329,0.974334919479,73.6753747771,64.2693341648,83.0814153893,0.549407303805,4,43.3181950783,COMP_0475,45.4903481052,COMP_1210,0.153041967768
GROUP_0015,2025-08,76.128686871,healthy,stable,1.7186157804,2.81184045804,77.7850562341,68.3790156218,87.1910968464,0.706380819178,4,39.2099428955,COMP_0475,43.7733167347,COMP_1210,0.0849000204773
GROUP_0015,2025-09,72.5528943435,healthy,stable,-3.57579252751,-0.934226171781,73.4212922653,64.015251653,82.8273328776,0.706380819178,4,38.0770537461,COMP_0545,45.5561112025,COMP_1210,0.0861939254673
GROUP_0015,2025-10,73.4458821522,healthy,stable,0.892987808684,-0.964188938426,73.5774986062,64.1714579939,82.9835392185,0.706380819178,4,33.9920545576,COMP_0475,47.2944751669,COMP_0808,0.121684778905
GROUP_0015,2025-11,72.4821884593,healthy,stable,-0.963693692849,-3.64649841168,70.8940039673,61.487963355,80.3000445796,0.706380819178,4,34.6282773433,COMP_0475,45.4735569,COMP_1210,0.132010737224
GROUP_0015,2025-12,76.4485652339,healthy,stable,3.96637677462,3.89567089045,76.2682652293,66.862224617,85.6743058416,0.706380819178,4,43.4608291333,COMP_0475,41.216716207,COMP_0808,0.107961266027
GROUP_0015,2026-01,58.2508143927,watch,stable,-18.1977508412,-15.1950677595,52.0517670929,42.6457264806,61.4578077052,0.706380819178,4,45.238621245,COMP_0545,34.5132859453,COMP_1210,0.321981476495
GROUP_0015,2026-02,71.5119223111,healthy,stable,13.2611079184,-0.970266148205,69.8624698592,60.4564292469,79.2685104715,0.784867576864,4,48.3644871401,COMP_0545,35.0221120223,COMP_0808,0.0186806934014
GROUP_0015,2026-03,78.7473799323,healthy,stable,7.23545762119,2.29881469837,82.6553649196,73.2493243073,92.0614055318,0.784867576864,4,45.7701250637,COMP_0475,41.7355531913,COMP_0808,0.0150627916027
GROUP_0015,2026-04,77.6291229356,healthy,stable,-1.11825699677,19.3783085428,82.8789961013,73.472955489,92.2850367136,0.784867576864,4,43.8831839176,COMP_0475,43.3796346566,COMP_0808,0.0681282547217
GROUP_0015,2026-05,78.4669283482,healthy,stable,0.83780541268,6.9550060371,82.7397359529,73.3336953406,92.1457765652,0.784867576864,4,44.2058701039,COMP_0475,44.5669127881,COMP_0808,0.0375637514154
GROUP_0015,2026-06,77.2588682259,healthy,stable,-1.20806012235,-1.48851170644,89.082378489,79.6763378767,98.4884191012,0.784867576864,4,40.389867357,COMP_0475,46.3896848025,COMP_0808,0.117822324142
GROUP_0015,2026-07,76.3975236154,healthy,stable,-0.861344610458,-1.23159932013,75.4533741057,66.0473334935,84.859414718,0.784867576864,4,38.5517125582,COMP_0545,47.3130758975,COMP_0808,0.186840620053
GROUP_0015,2026-08,76.6869508401,healthy,stable,0.289427224715,-1.7799775081,74.5853131661,65.1792725538,83.9913537784,0.784867576864,4,40.260405888,COMP_0475,44.9919606328,COMP_0808,0.161950604231
GROUP_0016,2024-09,61.7912496904,healthy,warmup,,,61.7912496904,52.3852090782,71.1972903027,0.298965838062,12,36.7822102656,COMP_0810,34.3270886072,COMP_0828,0.430210508534
GROUP_0016,2024-10,64.4222533724,healthy,warmup,2.63100368194,,64.4222533724,55.0162127601,73.8282939847,0.298965838062,12,41.6352933686,COMP_0810,34.4495953692,COMP_0828,0.563149004085
GROUP_0016,2024-11,57.8166528558,watch,warmup,-6.60560051664,,47.6814309273,38.275390315,57.0874715396,0.29751240621,13,40.2998849119,COMP_0810,35.8138811578,COMP_0828,0.478901712643
GROUP_0016,2024-12,56.3861805518,watch,stable,-1.43047230397,-5.40506913866,46.7242608197,37.3182202074,56.130301432,0.29751240621,13,38.8140656067,COMP_0810,32.1126822384,COMP_0828,0.460689492747
GROUP_0016,2025-01,55.0964757775,watch,stable,-1.28970477427,-9.32577759487,46.2342486402,36.8282080279,55.6402892524,0.29751240621,13,43.8553169223,COMP_0810,31.3870547553,COMP_0828,0.51748490502
GROUP_0016,2025-02,54.4024065683,watch,stable,-0.694069209231,-3.41424628747,46.8657865837,37.4597459714,56.271827196,0.43719257246,13,40.6571129729,COMP_0810,29.7656370707,COMP_0828,0.487641693998
GROUP_0016,2025-03,53.828665516,watch,stable,-0.573741052322,-2.55751503582,47.2511711672,37.8451305549,56.6572117795,0.43719257246,13,47.9239014581,COMP_0810,30.2770014878,COMP_0368,0.503214574387
GROUP_0016,2025-04,56.4569866727,watch,stable,2.62832115671,1.36051089515,52.9172337056,43.5111930933,62.3232743179,0.520646710868,13,48.0478332661,COMP_0810,31.550835813,COMP_0368,0.526678285928
GROUP_0016,2025-05,54.4401650261,watch,stable,-2.0168216466,0.0377584577825,52.4552291898,43.0491885775,61.8612698021,0.520646710868,13,48.1426591747,COMP_0810,33.5388722883,COMP_0368,0.535714515247
GROUP_0016,2025-06,54.6532287344,watch,stable,0.213063708294,0.824563218398,54.7174181126,45.3113775003,64.1234587249,0.520646710868,13,45.4404799877,COMP_0810,33.9388650318,COMP_0368,0.405118383325
GROUP_0016,2025-07,54.108039821,watch,stable,-0.5451889134,-2.34894685171,54.1722291992,44.7661885869,63.5782698115,0.517156358544,14,46.8298950585,COMP_0810,30.1123332112,COMP_0368,0.465244368014
GROUP_0016,2025-08,56.1020728757,watch,stable,1.99403305475,1.66190784965,57.188697788,47.7826571757,66.5947384003,0.609290166243,14,43.1608626526,COMP_0810,32.5427195005,COMP_0368,0.555630781919
GROUP_0016,2025-09,55.0427879082,watch,stable,-1.0592849675,0.389559173852,54.5902728171,45.1842322048,63.9963134294,0.609290166243,14,41.8615001961,COMP_0810,34.3567891703,COMP_0368,0.487650040218
GROUP_0016,2025-10,56.0992770601,watch,stable,1.05648915193,1.99123723918,57.7915713349,48.3855307226,67.1976119472,0.659998758854,15,43.0620298161,COMP_0810,35.9328670249,COMP_0368,0.455417062452
GROUP_0016,2025-11,55.091541155,watch,stable,-1.0077359051,-1.01053172067,55.7537917506,46.3477511383,65.1598323629,0.659998758854,15,44.1432277306,COMP_0810,35.717855845,COMP_0368,0.397730031465
GROUP_0016,2025-12,52.1895115724,watch,stable,-2.90202958262,-2.85327633579,50.4716076473,41.065567035,59.8776482596,0.661503220921,15,43.7988549,COMP_0765,34.6183122155,COMP_0368,0.394356387874
GROUP_0016,2026-01,59.275499222,watch,shock_pending,7.08598764954,3.17622216182,59.2683698922,49.86232928,68.6744105045,0.661503220921,15,48.3102575823,COMP_0810,32.1666917049,COMP_0203,0.343626240819
GROUP_0016,2026-02,56.7163829612,watch,shock_pending,-2.5591162608,1.62484180612,58.4234499152,49.0174093029,67.8294905275,0.707154834889,15,50.3716014529,COMP_1199,32.1595679755,COMP_0368,0.480268830675
GROUP_0016,2026-03,61.2258008848,healthy,shock_pending,4.50941792361,9.03628931235,66.4548551859,57.0488145736,75.8608957982,0.708392885181,15,55.7395297491,COMP_1199,30.957293878,COMP_0203,0.424462004239
GROUP_0016,2026-04,58.4120558039,watch,shock_pending,-2.81374508092,-0.863443418106,63.385325044,53.9792844317,72.7913656563,0.735668168514,15,47.8471202038,COMP_1199,31.9470449826,COMP_0203,0.430541361686
GROUP_0016,2026-05,59.1729672133,watch,shock_pending,0.760911409453,2.45658425214,63.4969329622,54.0908923499,72.9029735745,0.735668168514,15,51.8734786491,COMP_1199,29.6739928581,COMP_0203,0.542466237994
GROUP_0016,2026-06,58.6102331568,watch,shock_pending,-0.562734056523,-2.61556772799,58.4795048457,49.0734642335,67.885545458,0.736671143226,15,52.1918458797,COMP_1199,28.2837883665,COMP_0368,0.41598200624
GROUP_0016,2026-07,58.5973093314,watch,stable,-0.0129238254141,0.185253527515,58.9122403281,49.5061997159,68.3182809404,0.736671143226,15,52.4299380218,COMP_1199,31.8999962976,COMP_0368,0.523744918783
GROUP_0016,2026-08,58.1673334992,watch,stable,-0.429975832131,-1.00563371407,56.4577561853,47.051715573,65.8637967976,0.736671143226,15,52.952555569,COMP_1199,28.4799451231,COMP_0203,0.540679378207
GROUP_0017,2024-09,64.3995687391,healthy,warmup,,,64.3995687391,54.9935281269,73.8056093514,0.279576450659,9,44.7900556774,COMP_0174,36.35992923,COMP_0786,0.481359327928
GROUP_0017,2024-10,64.5475554735,healthy,warmup,0.147986734327,,64.5475554735,55.1415148612,73.9535960858,0.279576450659,9,40.4255299977,COMP_0174,39.4277846996,COMP_0786,0.428635406636
GROUP_0017,2024-11,63.138044984,healthy,warmup,-1.40951048942,,59.9211594085,50.5151187963,69.3272000208,0.279576450659,9,38.4229785485,COMP_0174,41.4133814273,COMP_0786,0.446157492367
GROUP_0017,2024-12,62.8660944103,healthy,stable,-0.271950573732,-1.53347432883,59.9541984431,50.5481578308,69.3602390553,0.279576450659,9,39.4686744621,COMP_0174,40.5357069509,COMP_0786,0.531142724378
GROUP_0017,2025-01,62.5509535012,healthy,stable,-0.315140909154,-1.99660197231,60.0690081074,50.6629674952,69.4750487197,0.279576450659,9,39.6320245432,COMP_0174,37.5178165939,COMP_0786,0.48282713911
GROUP_0017,2025-02,64.2259393962,healthy,stable,1.67498589509,1.0878944122,62.7288561149,53.3228155026,72.1348967272,0.489258788653,9,40.2877386354,COMP_0174,37.5563224733,COMP_0786,0.451908612794
GROUP_0017,2025-03,63.2549255459,healthy,stable,-0.97101385039,0.388831135545,61.9364430197,52.5304024074,71.342483632,0.489258788653,9,42.9222782923,COMP_0174,37.3129275546,COMP_0786,0.418847748879
GROUP_0017,2025-04,64.8566297321,healthy,stable,1.60170418629,2.30567623099,66.6095861752,57.2035455629,76.0156267875,0.489258788653,9,37.7790906405,COMP_0174,45.7859304343,COMP_0786,0.516352341333
GROUP_0017,2025-05,63.4402505656,healthy,stable,-1.41637916658,-0.785688830675,64.5741043227,55.1680637104,73.980144935,0.489258788653,9,31.5136454882,COMP_0174,42.1787804111,COMP_0532,0.480725258827
GROUP_0017,2025-06,61.909652324,healthy,stable,-1.53059824159,-1.34527322187,61.2555251233,51.849484511,70.6615657356,0.489258788653,9,33.7110547273,COMP_0174,39.4988184695,COMP_0532,0.476305669392
GROUP_0017,2025-07,63.1014878274,healthy,stable,1.19183550344,-1.75514190472,61.7658168153,52.359776203,71.1718574276,0.489258788653,9,30.7855910726,COMP_0174,41.8764342669,COMP_0532,0.389272003476
GROUP_0017,2025-08,64.0836623932,healthy,stable,0.982174565769,0.643411827624,63.8880293022,54.4819886899,73.2940699145,0.629047013982,9,29.0295891928,COMP_0174,44.3673231253,COMP_0532,0.463958789899
