company_id,group_id,name,country,currency,erp,created_at,first_activity,last_activity,months_hist,has_invoices,has_debt,has_debt_repayment,has_lineofcredit,branch,n_banking_products,n_debt_products,n_invoices,n_transactions,op_in_12m,cash_quality
COMP_0148,GROUP_0016,Construcciones Salazar S.A.,,EUR,,2025-04-21,2025-07-09,2026-03-18,9,False,False,False,False,no_invoices_no_debt,1,0,0,49,753058.51,ok
COMP_0149,GROUP_0132,Distribuciones Arga S.A.,,ARS,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,2,0,958,1684,608649279.42,low
COMP_0150,GROUP_0081,Transportes Carrion S.A.,,EUR,a3,2025-09-09,2025-04-10,2026-08-31,17,True,True,True,False,full,5,2,651,2643,2325614.99,ok
COMP_0151,GROUP_0101,Suministros Moncayo S.A.,,EUR,,2023-06-30,2024-09-27,2026-08-25,24,True,False,False,False,no_debt,3,0,55,171,55770.16,ok
COMP_0152,GROUP_0037,Agricola Ebro S.A.,ES,EUR,navision,2024-11-20,2024-09-01,2026-08-31,24,True,False,True,False,no_debt,3,0,1543,2301,7108428.6,ok
COMP_0153,GROUP_0115,Quimica Bierzo S.A.,,EUR,,2022-11-14,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,1,0,0,96,789035,ok
COMP_0154,GROUP_0003,Electro Zubiri y Cia. S.L.,,GBP,businessOne,2026-03-17,2026-01-19,2026-08-21,8,True,False,True,False,no_debt,1,0,9,37,0,ok
COMP_0155,GROUP_0143,Hermanos Cardona y Cia. S.L.,,EUR,businessCentral,2024-04-11,2024-09-02,2026-08-26,24,True,False,False,False,no_debt,1,0,316,510,173899.22,ok
COMP_0156,GROUP_0187,Distribuciones Jimena y Cia. S.L.,,EUR,,2026-06-03,2024-12-31,2026-08-31,21,False,False,False,False,no_invoices_no_debt,2,0,0,2559,4785405.62,ok
COMP_0157,GROUP_0146,Construcciones Ribera y Cia. S.L.,,EUR,,2025-05-23,2025-04-15,2026-08-10,17,False,False,True,False,no_invoices_no_debt,3,0,0,282,235965.3,ok
COMP_0158,GROUP_0001,Servicios Xativa S.A.,,USD,,2026-03-19,2026-02-09,2026-08-31,7,False,False,False,False,no_invoices_no_debt,3,0,0,514,14936353.55,ok
COMP_0159,GROUP_0102,Talleres Valverde S.A.,,EUR,businessCentral,2025-01-20,2024-11-28,2026-08-31,22,True,False,False,False,no_debt,2,0,29,219,328910.66,ok
COMP_0160,GROUP_0106,Construcciones Carrion S.L.,ES,EUR,,2025-02-10,2024-09-02,2026-08-31,24,False,True,True,False,no_invoices,5,3,0,1742,3792295.77,ok
COMP_0161,GROUP_0079,Distribuciones Herrera S.L.,,EUR,dynamicsAx,2024-11-28,2024-12-23,2026-08-12,20,True,False,False,False,no_debt,2,0,311,244,201811.6,ok
COMP_0162,GROUP_0095,Hermanos Navarro S.L.,,EUR,,2025-11-26,2024-12-31,2026-08-31,21,False,False,False,False,no_invoices_no_debt,3,0,0,305,71645.37,ok
COMP_0163,GROUP_0094,Electro Fuentes S.L.,,MXN,netsuite,2024-11-07,2024-09-02,2026-08-28,24,True,False,False,False,no_debt,4,0,1407,1486,3788553.76,low
COMP_0164,GROUP_0154,Quimica Zubiri S.L.U.,,EUR,businessCentral,2023-07-04,2024-09-02,2026-08-31,24,True,False,True,False,no_debt,4,0,177,558,213397.15,ok
COMP_0165,GROUP_0035,Agricola Yuste S.L.U.,ES,EUR,businessCentral,2024-03-06,2024-09-14,2026-08-26,24,False,True,True,False,no_invoices,1,1,0,74,74400,ok
COMP_0166,GROUP_0149,Suministros Olmedo S.L.U.,,GBP,m3Rosetta,2026-02-16,2025-12-19,2026-07-20,8,True,False,False,False,no_debt,2,0,164,131,627297.01,ok
COMP_0167,GROUP_0218,Transportes Aranda S.L.U.,ES,EUR,businessCentral,2024-02-01,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,5,0,393,737,988510.73,ok
COMP_0168,GROUP_0061,Industrias Bierzo S.L.,MY,MYR,netsuite,2025-09-15,2025-11-13,2026-08-26,10,True,True,False,True,full,1,1,2155,145,2432174.14,ok
COMP_0169,GROUP_0090,Comercial Valverde S.L.,,EUR,businessCentral,2025-04-24,2024-09-01,2026-08-31,24,True,True,True,True,full,6,10,3406,6222,3471265.12,ok
COMP_0170,GROUP_0128,Servicios Tudela S.L.,,EUR,,2026-03-25,2025-07-24,2026-04-02,10,False,False,False,False,no_invoices_no_debt,1,0,0,55,65723.27,ok
COMP_0171,GROUP_0048,Talleres Zubiri S.L.,,EUR,businessCentral,2026-03-10,2026-01-20,2026-08-25,8,True,False,False,False,no_debt,1,0,36,59,1005008.7,ok
COMP_0172,GROUP_0212,Grupo Navarro S.L.,,EUR,,2024-07-08,2024-09-02,2026-08-31,24,False,False,True,False,no_invoices_no_debt,3,0,0,4378,13623293.02,ok
COMP_0173,GROUP_0019,Alimentaria Jimena S.L.,,EUR,businessCentral,2025-06-17,2025-01-01,2026-08-31,20,True,True,True,False,full,4,9,1619,1609,5650167.53,ok
COMP_0174,GROUP_0017,Textil Herrera S.L.U.,ES,EUR,,2024-06-17,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,4,0,0,870,2674129.99,ok
COMP_0175,GROUP_0143,Logistica Tudela S.L.U.,,EUR,,2026-02-09,2025-12-12,2026-08-31,9,False,False,True,False,no_invoices_no_debt,2,0,0,14598,28924683.05,ok
COMP_0176,GROUP_0225,Comercial Fuentes S.L.U.,,EUR,businessCentral,2025-08-07,2024-09-03,2026-08-31,24,True,False,False,False,no_debt,2,0,54,270,229674.04,low
COMP_0177,GROUP_0185,Industrias Ebro S.L.U.,,EUR,businessCentral,2026-02-27,2025-10-11,2026-08-31,11,True,False,False,False,no_debt,3,0,111,921,3536470.37,ok
COMP_0178,GROUP_0220,Transportes Bierzo S.L.,,EUR,navision,2024-03-21,2024-09-01,2026-08-31,24,True,True,False,True,full,4,1,51,1093,333272.12,ok
COMP_0179,GROUP_0017,Suministros Aranda S.L.,ES,EUR,,2024-06-17,2024-09-02,2026-08-31,24,False,False,True,False,no_invoices_no_debt,3,0,0,752,20572593.56,ok
COMP_0180,GROUP_0055,Logistica Carrion S.L.U.,,EUR,dynamicsAx,2024-02-16,2024-09-01,2026-08-31,24,True,True,True,False,full,6,15,2544,2387,9053551.55,ok
COMP_0181,GROUP_0045,Textil Ulzama S.L.U.,,EUR,businessCentral,2023-10-25,2024-09-02,2026-08-31,24,True,True,True,True,full,3,3,1359,2502,8018922.67,low
COMP_0182,GROUP_0179,Industrias Arga S.L.U.,,EUR,,2025-10-29,2025-09-01,2026-08-31,12,False,False,False,False,no_invoices_no_debt,16,0,0,4541,5262201.17,ok
COMP_0183,GROUP_0232,Comercial Xativa S.L.U.,,EUR,sageX3,2025-11-20,2025-09-30,2026-08-31,12,True,True,False,True,full,11,1,148,184,9761974.65,ok
COMP_0184,GROUP_0044,Talleres Duero S.L.,,EUR,businessCentral,2026-06-19,2026-01-02,2026-08-31,8,True,False,False,False,no_debt,1,0,216,161,6403170.08,ok
COMP_0185,GROUP_0044,Servicios Yuste S.L.,,EUR,businessCentral,2026-06-19,2026-01-01,2026-08-31,8,True,True,True,True,full,10,2,4403,3213,46471942.01,ok
COMP_0186,GROUP_0142,Alimentaria Xativa S.L.,,EUR,,2024-09-10,2024-09-11,2026-08-31,24,True,True,True,False,full,2,1,61,1666,1132437.36,ok
COMP_0187,GROUP_0044,Grupo Ribera S.L.,,PLN,businessCentral,2026-06-19,2026-01-31,2026-08-31,8,True,False,False,False,no_debt,1,0,10,30,0,ok
COMP_0188,GROUP_0158,Hermanos Fuentes S.L.U.,,EUR,,2023-05-02,2024-09-09,2026-04-16,20,False,False,False,False,no_invoices_no_debt,2,0,0,493,4223108.2,ok
COMP_0189,GROUP_0211,Electro Arga S.L.U.,,GBP,netsuite,2024-12-13,2025-06-12,2026-08-28,15,True,False,True,False,no_debt,6,0,509,291,2000531.97,ok
COMP_0190,GROUP_0182,Agricola Tudela S.L.U.,,EUR,netsuite,2025-12-09,2025-10-17,2026-08-31,11,True,False,False,False,no_debt,4,0,673,969,307790.91,ok
COMP_0191,GROUP_0132,Quimica Duero S.L.U.,,GBP,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,2,0,1503,1536,6905816.72,ok
COMP_0192,GROUP_0048,Transportes Iranzo S.L.U.,,EUR,businessCentral,2026-03-10,2026-01-12,2026-08-31,8,True,False,False,False,no_debt,5,0,1107,2551,4464568.28,ok
COMP_0193,GROUP_0224,Suministros Xativa S.L.U.,,EUR,sage200,2025-09-02,2025-10-03,2026-08-31,11,True,True,True,False,full,6,1,1219,6756,4023502.2,ok
COMP_0194,GROUP_0035,Distribuciones Moncayo S.L.,,EUR,businessCentral,2024-03-06,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,1,0,24,114,20138.89,ok
COMP_0195,GROUP_0065,Construcciones Tudela S.L.,,EUR,,2024-10-10,2024-09-02,2026-08-29,24,False,True,True,True,no_invoices,9,3,0,2258,47669533.63,ok
COMP_0196,GROUP_0199,Electro Salazar S.L.,,EUR,,2025-09-10,2025-12-04,2026-08-31,9,False,False,False,False,no_invoices_no_debt,3,0,0,741,9522066.98,ok
COMP_0197,GROUP_0035,Hermanos Aranda S.L.,ES,EUR,businessCentral,2024-03-06,2024-11-26,2026-08-25,22,True,False,False,False,no_debt,2,0,62,61,27736,ok
COMP_0198,GROUP_0037,Grupo Xativa S.L.U.,ES,EUR,navision,2024-11-20,2024-09-04,2026-08-27,21,True,False,False,False,no_debt,2,0,24,67,3627.05,ok
COMP_0199,GROUP_0179,Alimentaria Iranzo S.L.U.,,EUR,,2025-10-29,2025-09-01,2026-08-27,12,False,False,False,False,no_invoices_no_debt,2,0,0,298,470190.25,ok
COMP_0200,GROUP_0224,Agricola Moncayo S.L.,,EUR,sage200,2025-09-02,2025-10-03,2026-08-31,11,True,True,True,False,full,3,2,966,822,6030000,ok
COMP_0201,GROUP_0101,Quimica Gallardo S.L.,,EUR,,2024-11-04,2024-09-09,2026-08-31,24,True,False,True,False,no_debt,4,0,1157,1355,114367.53,ok
COMP_0202,GROUP_0194,Transportes Jimena S.L.,,AED,,2024-10-29,2025-11-12,2026-06-30,8,False,False,False,False,no_invoices_no_debt,1,0,0,718,24972728.91,ok
COMP_0203,GROUP_0016,Suministros Arga S.L.,ES,EUR,businessOne,2023-09-12,2024-09-01,2026-08-31,24,True,True,True,True,full,16,12,2878,9644,23992931.54,low
COMP_0204,GROUP_0052,Distribuciones Yuste S.L.U.,,EUR,netsuite,2025-11-24,2025-12-29,2026-08-31,9,True,False,False,False,no_debt,1,0,51,58,152037.11,ok
COMP_0205,GROUP_0175,Construcciones Herrera S.L.U.,,USD,netsuite,2025-09-23,2025-08-04,2026-08-31,13,True,False,False,False,no_debt,2,0,275,483,279477.86,ok
COMP_0206,GROUP_0239,Electro Ribera S.L.U.,,EUR,,2026-03-11,2026-01-18,2026-08-21,8,False,False,False,False,no_invoices_no_debt,1,0,0,2653,1728336.08,ok
COMP_0207,GROUP_0153,Hermanos Jimena S.L.U.,,EUR,sage200,2023-08-02,2024-09-01,2026-08-31,24,True,True,True,False,full,2,1,745,917,124042.04,ok
COMP_0208,GROUP_0003,Grupo Aranda S.L.,,GBP,businessOne,2026-03-17,2026-01-30,2026-08-28,8,True,False,False,False,no_debt,1,0,1819,432,106734.05,ok
COMP_0209,GROUP_0221,Alimentaria Xativa S.L.,,EUR,businessCentral,2026-02-10,2025-12-16,2026-08-31,9,True,False,False,False,no_debt,1,0,186,338,452278.38,ok
COMP_0210,GROUP_0117,Logistica Zubiri S.L.,,EUR,,2025-10-06,2025-08-15,2026-08-31,13,True,True,False,True,full,5,6,182,619,7788667.44,ok
COMP_0211,GROUP_0243,Textil Carrion S.L.,,EUR,,2026-04-22,2026-02-26,2026-08-31,7,False,False,False,False,no_invoices_no_debt,2,0,0,299,1294561,ok
COMP_0212,GROUP_0199,Industrias Xativa S.L.,,SEK,,2025-09-10,2025-12-11,2026-08-26,9,False,False,False,False,no_invoices_no_debt,5,0,0,91,0,ok
COMP_0213,GROUP_0170,Comercial Arga S.L.,,NZD,,2025-06-10,2025-08-09,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,2401,547961.76,ok
COMP_0214,GROUP_0112,Talleres Cardona S.L.U.,,EUR,,2025-05-19,2025-03-27,2026-06-04,16,False,False,False,False,no_invoices_no_debt,1,0,0,80,1013933.36,ok
COMP_0215,GROUP_0070,Servicios Herrera S.L.U.,ES,EUR,businessCentral,2023-03-21,2024-10-21,2026-08-17,16,True,False,True,False,no_debt,4,0,23,61,3820905.33,ok
COMP_0216,GROUP_0067,Alimentaria Aranda S.L.U.,,EUR,,2025-10-02,2025-01-01,2026-08-31,20,False,True,True,True,no_invoices,5,8,0,9868,3208870.35,ok
COMP_0217,GROUP_0087,Grupo Salazar S.L.U.,NL,EUR,,2025-10-06,2025-08-28,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,56,115000,ok
COMP_0218,GROUP_0113,Hermanos Iranzo S.L.,,EUR,,2025-03-07,2025-01-17,2026-08-31,20,True,False,True,False,no_debt,5,0,64,309,650033.43,ok
COMP_0219,GROUP_0132,Electro Xativa S.L.,,BRL,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,3,0,3060,8931,15545528.06,ok
COMP_0220,GROUP_0124,Grupo Herrera S.A.,,EUR,,2025-12-04,2025-01-01,2026-08-31,20,True,True,True,True,full,5,12,1162,1433,9683178.57,ok
COMP_0221,GROUP_0138,Alimentaria Lacalle S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-19,2026-08-31,7,False,True,True,True,no_invoices,1,1,0,1136,499788.61,ok
COMP_0222,GROUP_0064,Servicios Xativa S.A.,,EUR,,2026-04-21,2025-01-02,2026-08-26,20,False,False,False,False,no_invoices_no_debt,1,0,0,491,512371.7,ok
COMP_0223,GROUP_0078,Talleres Aranda S.A.,,EUR,,2022-12-12,2024-09-30,2025-12-19,16,False,False,False,False,no_invoices_no_debt,2,0,0,44,0,ok
COMP_0224,GROUP_0234,Comercial Gallardo y Cia. S.L.,,EUR,,2025-11-04,2025-11-07,2026-08-31,10,False,False,False,False,no_invoices_no_debt,2,0,0,236,4477242.04,ok
COMP_0225,GROUP_0118,Industrias Ulzama y Cia. S.L.,,EUR,businessCentral,2023-10-05,2025-02-17,2026-08-31,19,True,False,False,False,no_debt,3,0,148,2087,709661.51,ok
COMP_0226,GROUP_0013,Textil Arga y Cia. S.L.,,EUR,sageX3,2024-05-23,2025-08-21,2026-08-11,12,True,False,False,False,no_debt,1,0,1477,238,547146.9,ok
COMP_0227,GROUP_0092,Logistica Olmedo y Cia. S.L.,,EUR,,2026-07-02,2025-01-02,2026-08-31,20,False,True,False,True,no_invoices,3,2,0,1833,3499340.44,ok
COMP_0228,GROUP_0081,Agricola Aranda S.A.,,EUR,a3,2025-09-09,2025-01-01,2026-08-31,20,True,True,True,False,full,13,2,1636,6858,5056130.62,ok
COMP_0229,GROUP_0101,Quimica Olmedo S.A.,,EUR,,2024-11-04,2024-09-17,2026-08-17,24,True,False,False,False,no_debt,1,0,1,25,0,low
COMP_0230,GROUP_0213,Hermanos Moncayo S.A.,,EUR,,2025-10-03,2025-09-01,2026-08-28,12,False,False,False,False,no_invoices_no_debt,2,0,0,88,19756.94,ok
COMP_0231,GROUP_0108,Electro Gallardo S.A.,,EUR,businessCentral,2024-12-09,2024-10-14,2026-08-31,23,True,False,True,False,no_debt,5,0,330,679,4238955.14,ok
COMP_0232,GROUP_0038,Construcciones Beltran S.A.,,EUR,sageX3,2025-06-05,2025-06-02,2026-08-10,15,True,False,False,False,no_debt,2,0,188,126,1454577.3,ok
COMP_0233,GROUP_0150,Distribuciones Valverde S.A.,,EUR,,2024-04-24,2024-09-30,2026-08-31,24,False,False,False,False,no_invoices_no_debt,7,0,0,4430,4448418866.68,ok
COMP_0234,GROUP_0101,Suministros Carrion y Cia. S.L.,,EUR,,2024-11-04,2024-09-09,2026-08-31,24,True,False,True,False,no_debt,15,0,2887,4776,1766730.89,ok
COMP_0235,GROUP_0028,Transportes Ulzama y Cia. S.L.,,EUR,,2025-10-27,2024-09-02,2026-08-31,24,False,True,True,False,no_invoices,5,29,0,14464,5082317.53,low
COMP_0236,GROUP_0243,Quimica Ebro y Cia. S.L.,,EUR,,2026-04-16,2026-02-26,2026-08-31,7,False,False,False,False,no_invoices_no_debt,9,0,0,4998,19664975.64,ok
COMP_0237,GROUP_0044,Agricola Salazar y Cia. S.L.,,GBP,businessCentral,2026-06-19,2026-01-07,2026-08-28,8,True,False,False,False,no_debt,2,0,87,168,1411575.1,ok
COMP_0238,GROUP_0149,Logistica Ribera S.A.,,EUR,m3Rosetta,2026-02-16,2025-12-19,2026-08-31,9,True,False,True,False,no_debt,6,0,338,749,6037122.43,ok
COMP_0239,GROUP_0202,Textil Olmedo S.A.,,EUR,businessCentral,2024-10-31,2024-09-05,2026-08-28,24,True,False,False,False,no_debt,1,0,333,496,1112413.45,ok
COMP_0240,GROUP_0009,Alimentaria Ulzama S.L.U.,,CAD,,2025-12-10,2026-02-20,2026-08-27,7,False,False,False,False,no_invoices_no_debt,4,0,0,72,381186.6,ok
COMP_0241,GROUP_0050,Grupo Pinilla S.L.U.,,EUR,,2024-01-03,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,6,0,0,6105,10230.03,ok
COMP_0242,GROUP_0108,Talleres Beltran S.L.U.,ES,EUR,businessCentral,2026-06-18,2026-03-05,2026-08-31,4,True,False,False,False,no_debt,1,0,41,22,143091.91,ok
COMP_0243,GROUP_0170,Servicios Valverde S.L.U.,,EUR,,2025-06-10,2025-04-11,2026-08-31,17,False,False,True,False,no_invoices_no_debt,9,0,0,9838,60490677.19,ok
COMP_0244,GROUP_0212,Industrias Pinilla S.L.,,EUR,,2024-07-10,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,3,0,0,4063,3070707.47,ok
COMP_0245,GROUP_0096,Comercial Herrera S.L.,ES,EUR,netsuite,2025-07-31,2025-06-10,2026-08-31,15,True,False,False,False,no_debt,1,0,51,226,460589.4,ok
COMP_0246,GROUP_0213,Logistica Aranda S.L.,,EUR,businessCentral,2024-01-12,2024-09-01,2026-08-31,24,True,True,False,True,full,7,2,4702,2613,23950463.02,ok
COMP_0247,GROUP_0218,Textil Jimena S.L.,US,EUR,businessCentral,2025-04-24,2024-10-14,2026-08-25,23,True,False,False,False,no_debt,5,0,394,1175,1316445.59,ok
COMP_0248,GROUP_0095,Quimica Arga S.L.U.,,EUR,businessCentral,2025-10-31,2025-01-01,2026-08-31,20,True,True,True,True,full,7,41,3130,4047,10209171.55,ok
COMP_0249,GROUP_0194,Agricola Salazar S.L.U.,GB,GBP,netsuite,2023-04-03,2024-09-03,2026-08-28,24,False,False,False,False,no_invoices_no_debt,5,0,0,491,1585052.57,ok
COMP_0250,GROUP_0065,Electro Moncayo S.L.U.,,EUR,netsuite,2024-10-10,2024-09-02,2026-08-30,24,True,True,True,False,full,2,3,543,1462,781212.08,ok
COMP_0251,GROUP_0170,Hermanos Tudela S.L.U.,,PEN,,2025-06-10,2025-08-09,2026-08-31,13,False,False,False,False,no_invoices_no_debt,1,0,0,635,246128.29,ok
COMP_0252,GROUP_0179,Distribuciones Fuentes S.L.U.,,EUR,,2025-10-29,2025-12-29,2026-08-31,9,False,False,False,False,no_invoices_no_debt,49,0,0,3464,276418955.96,ok
COMP_0253,GROUP_0055,Construcciones Navarro S.L.U.,,EUR,dynamicsAx,2024-02-16,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,5,0,520,582,1627663.51,ok
COMP_0254,GROUP_0158,Transportes Carrion S.L.,,EUR,,2023-05-02,2024-09-01,2026-08-31,24,False,True,True,False,no_invoices,2,1,0,1486,921662.18,ok
COMP_0255,GROUP_0025,Suministros Ulzama S.L.,,EUR,dynamicsAx,2026-03-09,2026-01-10,2026-08-31,8,True,True,False,True,full,15,4,3652,3007,3175540.64,ok
COMP_0256,GROUP_0170,Agricola Valverde S.L.,,USD,,2025-06-10,2025-04-15,2026-08-24,17,False,False,False,False,no_invoices_no_debt,3,0,0,214,9638016.36,ok
COMP_0257,GROUP_0023,Quimica Fuentes S.L.,,EUR,sage200,2025-03-17,2024-12-31,2026-08-31,21,True,False,True,False,no_debt,8,0,3797,3817,10655580.21,ok
COMP_0258,GROUP_0078,Textil Aranda S.L.U.,,EUR,,2022-12-12,2024-09-06,2026-08-27,23,False,True,True,False,no_invoices,3,4,0,159,442351.25,ok
COMP_0259,GROUP_0198,Logistica Beltran S.L.U.,ES,EUR,navision,2023-04-24,2024-09-06,2025-12-24,16,True,False,True,False,no_debt,2,0,50,106,589651.35,low
COMP_0260,GROUP_0087,Quimica Quintana y Cia. S.L.,NL,EUR,,2025-10-06,2025-08-28,2026-08-27,13,False,False,False,False,no_invoices_no_debt,2,0,0,49,145000,ok
COMP_0261,GROUP_0086,Agricola Pinilla y Cia. S.L.,,EUR,,2024-10-18,2024-09-05,2026-01-08,16,False,True,False,False,no_invoices,1,5,0,303,229000,ok
COMP_0262,GROUP_0211,Suministros Beltran y Cia. S.L.,,USD,netsuite,2024-12-13,2025-05-20,2026-08-31,16,True,False,True,False,no_debt,7,0,2675,5622,9333115.34,ok
COMP_0263,GROUP_0250,Transportes Iranzo y Cia. S.L.,,EUR,distritoK,2022-04-22,2024-09-02,2026-08-17,24,True,False,False,False,no_debt,1,0,139,97,60550.15,ok
COMP_0264,GROUP_0066,Construcciones Tudela S.A.,,EUR,,2024-04-12,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,1,0,3,369,227000,ok
COMP_0265,GROUP_0033,Distribuciones Duero S.A.,,EUR,,2025-09-26,2024-11-15,2026-08-31,22,True,False,False,False,no_debt,8,0,359,542,670997.46,ok
COMP_0266,GROUP_0016,Hermanos Arga S.A.,ES,EUR,businessOne,2023-09-12,2024-09-02,2026-08-31,24,False,False,True,False,no_invoices_no_debt,2,0,0,1472,5235448.67,ok
COMP_0267,GROUP_0155,Electro Olmedo S.A.,ES,EUR,etendo,2023-01-13,2024-09-02,2026-08-31,24,True,False,True,False,no_debt,2,0,818,2287,7360188.27,ok
COMP_0268,GROUP_0094,Alimentaria Arga y Cia. S.L.,,GBP,netsuite,2024-11-07,2024-09-02,2026-08-28,24,True,False,True,False,no_debt,7,0,3545,3870,4597414.26,ok
COMP_0269,GROUP_0156,Grupo Fuentes y Cia. S.L.,,EUR,,2023-07-04,2024-12-21,2025-10-09,8,True,True,True,True,full,9,10,18,1536,0,ok
COMP_0270,GROUP_0116,Textil Doriga y Cia. S.L.,DE,EUR,netsuite,2024-02-15,2026-03-01,2026-08-29,6,True,False,False,False,no_debt,7,0,900,543,332494.62,ok
COMP_0271,GROUP_0138,Logistica Tudela y Cia. S.L.,,EUR,dynamicsAx,2026-04-08,2026-02-12,2026-08-31,7,False,True,True,True,no_invoices,21,8,0,19113,183307016.45,ok
COMP_0272,GROUP_0017,Comercial Beltran y Cia. S.L.,ES,EUR,,2026-04-07,2026-02-06,2026-08-28,7,False,True,True,False,no_invoices,3,1,0,181,30066.37,ok
COMP_0273,GROUP_0155,Industrias Aranda y Cia. S.L.,,EUR,etendo,2023-01-13,2024-09-01,2026-08-27,24,True,False,False,False,no_debt,2,0,19,176,2143016.48,ok
COMP_0274,GROUP_0097,Servicios Cardona S.A.,,EUR,,2025-02-14,2024-12-17,2026-08-31,21,False,False,True,False,no_invoices_no_debt,6,0,0,164,1412657.64,ok
COMP_0275,GROUP_0060,Talleres Quintana S.A.,,USD,netsuite,2025-11-17,2025-12-30,2026-08-31,9,True,False,False,False,no_debt,3,0,151,125,315185.23,ok
COMP_0276,GROUP_0199,Grupo Valverde S.A.,,AOA,,2025-09-10,2026-01-28,2026-08-31,8,False,False,True,False,no_invoices_no_debt,6,0,0,925,0,ok
COMP_0277,GROUP_0236,Alimentaria Fuentes S.A.,,EUR,,2026-03-02,2026-01-01,2026-08-31,8,False,True,True,True,no_invoices,17,2,0,1419,6281461.18,ok
COMP_0278,GROUP_0162,Electro Ebro y Cia. S.L.,FR,EUR,businessOne,2022-04-06,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,4,0,1805,1753,2192921.94,ok
COMP_0279,GROUP_0022,Hermanos Salazar y Cia. S.L.,,EUR,netsuite,2024-07-29,2024-09-03,2026-06-02,22,True,False,False,False,no_debt,3,0,49,72,52000,ok
COMP_0280,GROUP_0107,Talleres Doriga S.A.,,GBP,sageX3,2026-07-14,2026-01-23,2026-08-26,8,True,False,False,False,no_debt,4,0,546,1789,9641543.28,ok
COMP_0281,GROUP_0127,Servicios Tudela S.A.,,EUR,,2025-09-18,2025-07-28,2026-08-31,14,False,True,True,True,no_invoices,5,1,0,2580,5067727.92,ok
COMP_0282,GROUP_0187,Alimentaria Jimena S.A.,,EUR,,2024-02-13,2024-09-01,2026-08-31,24,False,False,False,False,no_invoices_no_debt,36,0,0,8683,366753393.18,ok
COMP_0283,GROUP_0089,Grupo Iranzo S.A.,DE,EUR,netsuite,2026-01-07,2026-01-13,2026-08-28,8,True,False,False,False,no_debt,5,0,450,10513,2747299.69,ok
COMP_0284,GROUP_0163,Logistica Tudela y Cia. S.L.,,EUR,navision,2024-02-13,2024-09-12,2026-08-27,14,True,False,False,False,no_debt,3,0,20,46,5800001,ok
COMP_0285,GROUP_0205,Textil Zubiri y Cia. S.L.,,EUR,,2023-11-08,2024-09-23,2026-08-20,19,False,False,False,False,no_invoices_no_debt,1,0,0,60,1594987.65,ok
COMP_0286,GROUP_0203,Industrias Arga y Cia. S.L.,,EUR,netsuite,2026-04-28,2026-03-02,2026-08-31,6,True,True,True,True,full,4,4,51,244,299045.33,ok
COMP_0287,GROUP_0231,Comercial Bierzo y Cia. S.L.,,EUR,netsuite,2023-10-09,2024-09-02,2026-08-24,24,True,True,False,False,full,3,1,116,161,3123294.68,ok
COMP_0288,GROUP_0075,Suministros Aranda S.A.,,EUR,,2023-02-20,2024-09-01,2026-02-01,18,False,True,True,True,no_invoices,10,1,0,3062,10860,ok
COMP_0289,GROUP_0142,Transportes Olmedo S.A.,,EUR,,2024-09-10,2024-09-02,2026-08-31,24,True,True,True,False,full,6,3,367,1150,3208225.27,ok
COMP_0290,GROUP_0053,Distribuciones Quintana S.A.,ES,EUR,businessOne,2025-05-21,2025-07-14,2026-08-31,14,True,False,False,False,no_debt,2,0,173,2675,923910.01,ok
COMP_0291,GROUP_0104,Construcciones Pinilla S.A.,,EUR,,2026-02-27,2026-01-12,2026-08-31,8,True,False,False,False,no_debt,5,0,193,199,1317564.07,ok
COMP_0292,GROUP_0199,Electro Olmedo S.A.,,GHS,,2025-09-10,2026-01-13,2026-08-31,8,False,False,True,False,no_invoices_no_debt,39,0,0,1166,34855430,ok
COMP_0293,GROUP_0126,Hermanos Aranda S.A.,,EUR,m3Rosetta,2024-05-21,2024-09-02,2026-08-31,24,True,True,True,False,full,6,2,294,1428,5185894.56,ok
COMP_0294,GROUP_0217,Agricola Cardona y Cia. S.L.,,EUR,businessCentral,2025-04-04,2025-02-14,2026-08-27,15,True,False,False,False,no_debt,1,0,33,57,31415.37,ok
