company_id,month,headline,body,watch_next,guardrail_passed
COMP_0005,2026-04,"Cae 2,2 puntos hasta 64 (sana)","El score cierra el mes en 63,6 puntos (-2,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +15 % frente a 12 meses (-0,7 pts frente a la mediana). En el otro lado, 37 dias de colchon de caja (+1,1 pts frente a la mediana).","Vigilar cobros +15 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0005,2026-05,Estable en 63 (sana),"El score cierra el mes en 62,9 puntos (-0,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +15 % frente a 12 meses (-0,8 pts frente a la mediana). En el otro lado, 36 dias de colchon de caja (+1,1 pts frente a la mediana).","Vigilar cobros +15 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0005,2026-06,"Sube 4,2 puntos hasta 67 (sana)","El score cierra el mes en 67,2 puntos (+4,2 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 1 dias en negativo (+1,6 pts frente a la mediana).",Sin drivers en contra este mes; el outlook a seis meses apunta al alza.,True
COMP_0005,2026-07,"Sube 2,5 puntos hasta 70 (sana)","El score cierra el mes en 69,6 puntos (+2,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 46 dias de colchon de caja (+1,9 pts frente a la mediana).",Sin drivers en contra este mes; el outlook a seis meses apunta al alza.,True
COMP_0005,2026-08,"Sube 2,1 puntos hasta 72 (sana)","El score cierra el mes en 71,7 puntos (+2,1 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 47 dias de colchon de caja (+2,2 pts frente a la mediana).",Sin drivers en contra este mes; el outlook a seis meses apunta al alza.,True
COMP_0006,2025-09,Primeros meses: 52 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 61 % de las facturas de cliente cobradas tarde (-1,5 pts frente a la mediana), seguido de cartera vencida 28 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,8 puntos de penalizacion.","Vigilar 61 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0006,2025-10,Primeros meses: 54 provisional (a vigilar),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 60 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 27 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,4 puntos de penalizacion.","Vigilar 60 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0006,2025-11,Primeros meses: 53 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 61 % de las facturas de cliente cobradas tarde (-1,5 pts frente a la mediana), seguido de cartera vencida 28 % de lo emitido (-1,0 pts frente a la mediana). El pilar mas debil resta 4,8 puntos de penalizacion.","Vigilar 61 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0006,2025-12,"Sube 1,9 puntos hasta 55 (a vigilar)","El score cierra el mes en 54,8 puntos (+1,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 60 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 27 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,0 puntos de penalizacion.","Vigilar 60 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-01,"Sube 1,4 puntos hasta 56 (a vigilar)","El score cierra el mes en 56,3 puntos (+1,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 59 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 26 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 3,7 puntos de penalizacion.","Vigilar 59 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-02,"Sube 1,8 puntos hasta 58 (a vigilar)","El score cierra el mes en 58,0 puntos (+1,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 57 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana), seguido de cartera vencida 25 % de lo emitido (-0,8 pts frente a la mediana). El pilar mas debil resta 3,2 puntos de penalizacion.","Vigilar 57 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-03,"Sube 1,0 puntos hasta 59 (a vigilar)","El score cierra el mes en 59,1 puntos (+1,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 56 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana), seguido de cartera vencida 23 % de lo emitido (-0,8 pts frente a la mediana). El pilar mas debil resta 2,6 puntos de penalizacion.","Vigilar 56 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-04,"Cae 3,8 puntos hasta 55 (a vigilar)","El score cierra el mes en 55,2 puntos (-3,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 60 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 27 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,3 puntos de penalizacion.","Vigilar 60 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-05,Estable en 54 (a vigilar),"El score cierra el mes en 54,4 puntos (-0,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 61 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 27 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,5 puntos de penalizacion.","Vigilar 61 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0006,2026-06,"Sube 4,7 puntos hasta 59 (a vigilar)","El score cierra el mes en 59,1 puntos (+4,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 57 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana), seguido de cartera vencida 24 % de lo emitido (-0,8 pts frente a la mediana). El pilar mas debil resta 2,8 puntos de penalizacion.","Vigilar 57 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0006,2026-07,"Cae 1,7 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,4 puntos (-1,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 59 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 25 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 3,7 puntos de penalizacion.","Vigilar 59 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0006,2026-08,"Cae 1,5 puntos hasta 56 (a vigilar)","El score cierra el mes en 55,9 puntos (-1,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 60 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de cartera vencida 27 % de lo emitido (-0,9 pts frente a la mediana). El pilar mas debil resta 4,4 puntos de penalizacion.","Vigilar 60 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0007,2024-12,Primeros meses: 88 provisional (solida),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es cobros +78 % frente a 12 meses (+2,8 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_0007,2025-01,Primeros meses: 88 provisional (solida),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es cobros +76 % frente a 12 meses (+2,8 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_0007,2025-02,Primeros meses: 90 provisional (solida),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta al alza.,True
COMP_0007,2025-03,Estable en 91 (solida),"El score cierra el mes en 91,4 puntos (+1,0 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta al alza.",True
COMP_0007,2025-04,"Cae 5,3 puntos hasta 86 (solida)","El score cierra el mes en 86,1 puntos (-5,3 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +73 % frente a 12 meses (+2,7 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta a la baja.,True
COMP_0007,2025-05,"Sube 2,9 puntos hasta 89 (solida)","El score cierra el mes en 89,0 puntos (+2,9 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,8 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses se mantiene plano.,True
COMP_0007,2025-06,Estable en 89 (solida),"El score cierra el mes en 89,5 puntos (+0,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta al alza.,True
COMP_0007,2025-07,"Cae 2,0 puntos hasta 87 (solida)","El score cierra el mes en 87,5 puntos (-2,0 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +78 % frente a 12 meses (+2,9 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta a la baja.",True
COMP_0007,2025-08,"Cae 1,6 puntos hasta 86 (solida)","El score cierra el mes en 85,8 puntos (-1,6 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +73 % frente a 12 meses (+2,7 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta a la baja.,True
COMP_0007,2025-09,Estable en 86 (solida),"El score cierra el mes en 85,7 puntos (-0,1 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +71 % frente a 12 meses (+2,6 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta a la baja.,True
COMP_0007,2025-10,"Sube 3,8 puntos hasta 90 (solida)","El score cierra el mes en 89,5 puntos (+3,8 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,8 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0007,2025-11,"Cae 4,4 puntos hasta 85 (solida)","El score cierra el mes en 85,1 puntos (-4,4 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +69 % frente a 12 meses (+2,6 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta a la baja.",True
COMP_0007,2025-12,"Sube 9,3 puntos hasta 94 (solida)","El score cierra el mes en 94,4 puntos (+9,3 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 0 dias en negativo (+2,9 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta al alza.",True
COMP_0007,2026-01,"Cae 5,5 puntos hasta 89 (solida)","El score cierra el mes en 88,9 puntos (-5,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +79 % frente a 12 meses (+2,8 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta al alza.,True
COMP_0007,2026-02,Estable en 88 (solida),"El score cierra el mes en 88,1 puntos (-0,8 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +77 % frente a 12 meses (+2,8 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta al alza.",True
COMP_0007,2026-03,"Cae 1,8 puntos hasta 86 (solida)","El score cierra el mes en 86,3 puntos (-1,8 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +73 % frente a 12 meses (+2,7 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta a la baja.,True
COMP_0007,2026-04,"Sube 3,6 puntos hasta 90 (solida)","El score cierra el mes en 89,8 puntos (+3,6 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,8 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta al alza.",True
COMP_0007,2026-05,Estable en 90 (solida),"El score cierra el mes en 90,3 puntos (+0,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta a la baja.",True
COMP_0007,2026-06,Estable en 91 (solida),"El score cierra el mes en 90,7 puntos (+0,4 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).","Se mantienen las senales de fortaleza (DELEVERAGING, SAVINGS); el outlook a seis meses apunta al alza.",True
COMP_0007,2026-07,"Cae 3,4 puntos hasta 87 (solida)","El score cierra el mes en 87,3 puntos (-3,4 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +76 % frente a 12 meses (+2,8 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_0007,2026-08,"Sube 3,4 puntos hasta 91 (solida)","El score cierra el mes en 90,7 puntos (+3,4 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es cobros +80 % frente a 12 meses (+2,9 pts frente a la mediana).",Se mantienen las senales de fortaleza (SAVINGS); el outlook a seis meses apunta al alza.,True
